track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRUOFZK128F9319452,God Of War,Ari Koivunen,https://p.scdn.co/mp3-preview/ac2600046a221b400d67b578c06614fc60356de3?cid=774b29d4f13844c495f206cafdad9c86,23dNOLUAoOhgIQnxnMn1RW,"heavy_metal, power_metal, dark_ambient, grindcore",,2007,237986,0.394,0.978,3,-2.686,1,0.0981,0.00458,0.0,0.377,0.207,90.008,4
TRQBIBE12903CE0261,Diversion,Mark Ronson,https://p.scdn.co/mp3-preview/17e5f437c5fa63f0900f529fafd48f385019f700?cid=774b29d4f13844c495f206cafdad9c86,11uhYz7XvgOh5IDQTCdBou,"jazz, funk, lounge",,2007,79266,0.696,0.697,9,-8.066,1,0.0336,0.0651,0.941,0.119,0.963,109.015,4
TRYMYMF128F93285B8,Zaubererbruder,ASP,https://p.scdn.co/mp3-preview/8a1c631667c3a95c9f9c25f897cd5dbae958e8e2?cid=774b29d4f13844c495f206cafdad9c86,1XiHebRuQkZ0FNYCDMQYPJ,"rock, gothic",,2014,287093,0.716,0.917,8,-3.707,1,0.0745,0.0323,2.63e-05,0.0796,0.649,110.006,3
TRUDZVL128F9313ACD,All I Want Is You,Barry Louis Polisar,https://p.scdn.co/mp3-preview/caf5b261b5fcf538f1fb360eae8ab47393922127?cid=774b29d4f13844c495f206cafdad9c86,0Ek2ymsc2CbWyGDKvojpQx,"indie, folk, soundtrack, acoustic, country, love",,2012,192314,0.426,0.499,7,-10.535,1,0.0653,0.647,0.0,0.122,0.641,185.159,4
TRZUBNQ128F92F954A,The Sword,Bathory,https://p.scdn.co/mp3-preview/bcb38c2dffc1df0f861eea0aafac6d9bdcdbba06?cid=774b29d4f13844c495f206cafdad9c86,0AFa7Sdp4zLYOsi0p2onNK,"black_metal, thrash_metal",Metal,1996,243066,0.346,0.807,0,-5.857,1,0.047,0.00479,0.61,0.129,0.294,87.127,4
TRFPYNQ128F4292377,Rolling in the Sand,Papas Fritas,https://p.scdn.co/mp3-preview/a14e4e4cff53d6aefc97ebe3d4737ea1debfe915?cid=774b29d4f13844c495f206cafdad9c86,1u8reTSXaQhb4C3IY80nt5,"american, indie_pop",Rock,1997,108800,0.527,0.776,9,-4.723,0,0.049,0.458,0.0,0.377,0.691,116.947,4
TRZZVJC128E078907B,Window Paine,The Smashing Pumpkins,https://p.scdn.co/mp3-preview/aba974f8e8c26919600d1667b207af9e6cc8a668?cid=774b29d4f13844c495f206cafdad9c86,3alU3J3PVoppUEKsPXLXfN,"rock, alternative, alternative_rock, grunge",Rock,1991,351973,0.272,0.178,9,-14.073,1,0.0409,0.0182,0.404,0.101,0.179,81.731,4
TRSQJBP128F14ACC42,The Motel,David Bowie,https://p.scdn.co/mp3-preview/7fdf665463ccdbd3348f1ebdfd240c28829a5ca3?cid=774b29d4f13844c495f206cafdad9c86,088l2KgPSNTKsWZq5SVWWm,"rock, experimental, industrial, 90s, piano",,2002,409826,0.246,0.457,1,-11.698,1,0.0519,0.0908,0.000565,0.0421,0.0783,77.667,4
TRTXPWR12903CB3D76,In Difference,Holy Other,https://p.scdn.co/mp3-preview/a1eee73128f835a9c78083301b6a0ec8e3782031?cid=774b29d4f13844c495f206cafdad9c86,02la8xrMyLFCOlqbwPIdTF,"ambient, downtempo, dark_ambient",,2012,161720,0.263,0.399,7,-10.829,1,0.0326,0.267,0.674,0.104,0.0375,78.025,3
TRHAXDQ128F931114B,What You Meant,Franz Ferdinand,https://p.scdn.co/mp3-preview/a3ed7b85a9c8c6541b01bdc7171391f8b12d194f?cid=774b29d4f13844c495f206cafdad9c86,1v5bauMHme3UejUFUZMf2R,"rock, alternative, indie, alternative_rock, indie_rock, british, post_punk, indie_pop, britpop",Rock,2005,204706,0.492,0.937,7,-4.228,1,0.046,0.00166,0.0405,0.285,0.593,111.82,4
TRLANRU128F4229881,Antropofagia,Gui Boratto,https://p.scdn.co/mp3-preview/42fa1cf2375106f0233c0919ee94962696cc6c76?cid=774b29d4f13844c495f206cafdad9c86,1mlNRBVPpHVpK29WmqRJQx,techno,,2014,314375,0.741,0.52,1,-11.624,1,0.0573,0.27,0.936,0.0946,0.506,125.043,4
TROQSBK128F9323F01,Sonntag,Robert Babicz,https://p.scdn.co/mp3-preview/7a81f793e59bf29ba3ec9d6efab8ced66dde16d7?cid=774b29d4f13844c495f206cafdad9c86,0ox5RDD7E48LTwcXmUSCLG,house,,2006,404760,0.898,0.448,8,-10.629,0,0.0912,0.048,0.929,0.062,0.545,119.999,4
TRZEWKZ128F423CF16,Der Moment,Madsen,https://p.scdn.co/mp3-preview/a3533d777652b4932e3ab0cc39220de3f9da20ad?cid=774b29d4f13844c495f206cafdad9c86,3K4Vff6APei00emVpkHkvF,"indie, german",,2006,255866,0.562,0.448,0,-8.248,1,0.0241,0.0142,0.00148,0.193,0.311,104.094,4
TRPGVUQ128E0781035,New Partner,Bonnie 'Prince' Billy,https://p.scdn.co/mp3-preview/a8b8c81c84a47296f40bf4ec0a46464a927ace51?cid=774b29d4f13844c495f206cafdad9c86,2VE5hcmVIoZckD39Yz9lVD,"indie, folk, country",,2019,244386,0.354,0.308,2,-10.841,1,0.0301,0.815,0.0,0.0605,0.347,131.717,3
TRBFJBJ128F92F9589,You Don't Know Her Name,Maps,https://p.scdn.co/mp3-preview/8ebcd0dc5bf16364d91ef8843c81a8706f65f884?cid=774b29d4f13844c495f206cafdad9c86,0C102C6Zxg4V0jpV6Dex7k,"electronic, alternative, indie",Rock,2014,232360,0.465,0.74,5,-4.911,1,0.0295,8.98e-05,0.0116,0.134,0.148,117.989,4
TRFSHWM128F934B386,Collision,As I Lay Dying,https://p.scdn.co/mp3-preview/3ccbb970f8659a5fafdb8f93720803f3e9ac4ebc?cid=774b29d4f13844c495f206cafdad9c86,0tnNBASLBWbtQmF5gymU8R,"metal, hardcore, metalcore, melodic_death_metal",Metal,2003,191173,0.389,0.998,5,-3.795,1,0.102,9.61e-05,0.00083,0.163,0.567,180.07,4
TRQIKQQ128F4291A88,Hail to Fire,Mastodon,https://p.scdn.co/mp3-preview/eef50096b1758ab400ff9345c82a6fca7ab9c2ec?cid=774b29d4f13844c495f206cafdad9c86,21xmUXJNtMKU8BWQSxi2JW,"metal, death_metal, metalcore, progressive_metal",Metal,2006,132293,0.259,0.963,11,-4.197,0,0.188,3.84e-05,0.224,0.0297,0.254,196.743,3
TRJFLIA128F426B195,Love Me Again,John Newman,https://p.scdn.co/mp3-preview/17e783811798c872107fa879719b729f1610c8dd?cid=774b29d4f13844c495f206cafdad9c86,0c95z7oMvsfKuFyH11KGWT,"pop, british, soul, love",,2014,238560,0.487,0.866,2,-5.157,0,0.0446,0.00442,0.000614,0.109,0.232,126.045,4
TRCPMVK128F148AE5A,Grunge Pig,The Get Up Kids,https://p.scdn.co/mp3-preview/6811979037461ace9b221d3c029bedece3cb553a?cid=774b29d4f13844c495f206cafdad9c86,2BUzVJoCLggB8pVUjyMU0p,"rock, alternative, alternative_rock, post_hardcore",Rock,2002,247266,0.502,0.779,5,-5.189,1,0.0353,0.129,8.28e-05,0.0743,0.514,133.023,4
TRLSPUL128F930F8A2,Early Morning,a-ha,https://p.scdn.co/mp3-preview/a438f8f6c7303ec6f574d2a3f1e9c21410c71ddb?cid=774b29d4f13844c495f206cafdad9c86,3V9WeYJJrbT4Jm6HLQlLVn,"pop, new_wave",,1991,179240,0.569,0.558,11,-12.992,0,0.0276,0.256,9.08e-05,0.146,0.693,133.105,4
TRHFPNH12903CE3093,Laughed Until We Cried,Jason Aldean,https://p.scdn.co/mp3-preview/ca6d5958131cc114dec408c2b3ff4296d3ddeedd?cid=774b29d4f13844c495f206cafdad9c86,1aogpOGXQhHiNZlOd791Uz,country,Country,2007,202533,0.546,0.48,7,-5.325,1,0.0286,0.479,0.0,0.0739,0.243,145.034,4
TREMEFJ12903D010E4,Hiding All Away,Nick Cave & The Bad Seeds,https://p.scdn.co/mp3-preview/eff690ddb1b45a0279c6a557d5f5971475b41990?cid=774b29d4f13844c495f206cafdad9c86,1eDA9kw8kSFtCg0bHdCrwR,"rock, alternative, blues, post_punk",Rock,2004,391933,0.334,0.864,3,-4.305,0,0.17,0.0225,0.0,0.356,0.431,175.702,4
TRLSNDQ128F4266BD7,Pardon Me,Incubus,https://p.scdn.co/mp3-preview/06ffa3b637583b18e483260b7231081253efc4db?cid=774b29d4f13844c495f206cafdad9c86,0cITyvBobNOEFWXWmNhCkU,"rock, alternative, alternative_rock, 90s",Rock,1999,223746,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,4
TRCXINE128F93000F3,Last To Know,Bullet for My Valentine,https://p.scdn.co/mp3-preview/172caf0146b76b4cf54c3b929b6eb2b42b692306?cid=774b29d4f13844c495f206cafdad9c86,1eICGXRVCHMzvAf15N04NB,"metal, heavy_metal, thrash_metal, metalcore",,2008,195746,0.368,0.99,2,-3.219,1,0.0529,0.000192,5.54e-05,0.293,0.663,100.078,4
TRIVRFW12903CD0701,Section 8,Whitechapel,https://p.scdn.co/mp3-preview/cbf3eea267fdb4ab44fc99ca93c6afae0415bbba?cid=774b29d4f13844c495f206cafdad9c86,3O4lh9Jt3XrqVMGHNYOfjD,,,2012,265973,0.248,0.978,2,-3.573,1,0.198,0.000627,0.737,0.119,0.105,142.962,4
TRRXOGM12903CB85C3,June Bug,Melvins,https://p.scdn.co/mp3-preview/104efaee84444b0c50b0cdc9f95650f77248c8e8?cid=774b29d4f13844c495f206cafdad9c86,7EoEiEWfT8vxJw6SKrELqV,"rock, alternative_rock, grunge",,1994,120613,0.349,0.777,2,-10.378,1,0.0417,0.0206,0.893,0.142,0.277,118.505,4
TRSCDYS12903CB509A,Pearls,Sade,https://p.scdn.co/mp3-preview/e54b69d6c3afa53c3de7f2d8059f66d926d87811?cid=774b29d4f13844c495f206cafdad9c86,0P860eMtWXBBi3oh0NY2sp,"female_vocalists, jazz, soul, chillout, mellow",Rap,1994,273440,0.177,0.126,7,-16.314,0,0.0316,0.834,0.0035,0.107,0.0392,105.272,1
TRZDWNL12903CB04AC,rain,The Script,https://p.scdn.co/mp3-preview/34111894a88a8df3e5e2a610f49f6fc12f475b7e?cid=774b29d4f13844c495f206cafdad9c86,2QWP8NYYplOqEFBYGCcq0S,pop_rock,,2017,209346,0.689,0.586,6,-7.61,1,0.107,0.241,0.0,0.356,0.611,93.02,4
TRBFZTE128F428037F,Left Outside Alone,Anastacia,https://p.scdn.co/mp3-preview/28d73cbe6c41a26c98dee784213e496e5173757c?cid=774b29d4f13844c495f206cafdad9c86,0E75kZRTQHhHNwkzTOXCES,"pop, female_vocalists, dance, soul, 00s",Pop,2008,231800,0.659,0.61,2,-7.229,0,0.0368,0.116,0.0,0.0993,0.265,103.035,4
TRVCBYY128F92F5095,My Eyes,Travis,https://p.scdn.co/mp3-preview/70a6faea0ec484fadfdd414cae2d95b64d655ad1?cid=774b29d4f13844c495f206cafdad9c86,0fnCIKy8H1DmJvn3OypZRT,"rock, indie, indie_rock, british, indie_pop, beautiful, britpop, mellow",,2007,248533,0.503,0.741,3,-7.459,1,0.0289,0.0127,0.0929,0.147,0.507,89.961,4
TRHFGIO128F92DF6F9,Hash Pipe,Weezer,https://p.scdn.co/mp3-preview/cdded0b1aca480225261755ec45556556c05b59e?cid=774b29d4f13844c495f206cafdad9c86,0MmHNqM5p6VaaR1Kgg0qpp,"rock, alternative, indie, alternative_rock, punk, indie_rock, 90s, 00s",Rock,2012,186026,0.579,0.845,7,-8.329,1,0.0421,0.000128,0.453,0.277,0.558,125.589,4
TRXDJMR12903CCE950,My Generation,The Who,https://p.scdn.co/mp3-preview/542f8635a0bd18bc22ac0d29114a073851c2bf2a?cid=774b29d4f13844c495f206cafdad9c86,0I7AD60haNKlmxGISDQCGI,"rock, classic_rock, hard_rock, british, 60s",Metal,1984,205493,0.24,0.841,2,-12.137,1,0.0802,0.027,0.0594,0.502,0.554,99.8,4
TRPBUOF128F4299403,Make It Rain,Tom Waits,https://p.scdn.co/mp3-preview/3d71d8065d381005b643067e23fca9e19e8008d1?cid=774b29d4f13844c495f206cafdad9c86,075c69YHsR1urajteeSF7L,"alternative, singer_songwriter, blues, male_vocalists, blues_rock",Rock,2014,226000,0.528,0.762,11,-6.449,0,0.0745,0.351,3.14e-05,0.339,0.639,172.13,4
TRBPHMZ128E078F588,On The Hunt,Brutal Truth,https://p.scdn.co/mp3-preview/eedff33fa3a6cbe3e0ed450ef9b57fd2aa476b4b?cid=774b29d4f13844c495f206cafdad9c86,0jTl0Oy4E4YYqSTJxNN4OU,grindcore,Rock,2009,60200,0.176,0.975,1,-6.623,1,0.238,0.00118,0.669,0.403,0.116,92.897,3
TRSADAK128F92EC47D,Lost?,Coldplay,https://p.scdn.co/mp3-preview/489e225b8d96e808d2db9a937c53684d3b732598?cid=774b29d4f13844c495f206cafdad9c86,2uSgunyxPaNqmCt9hqbMVw,"alternative, british, chillout, acoustic, piano, beautiful, britpop, mellow",Rock,2008,222053,0.492,0.311,7,-12.016,1,0.0258,0.95,0.00139,0.105,0.245,80.549,4
TRSAAIS12903D0CECD,You Must Be Blind,Black Label Society,https://p.scdn.co/mp3-preview/648ca6bbb0e709ae3c202aebea963a74e313ba7f?cid=774b29d4f13844c495f206cafdad9c86,0AHrBqr8zzwJgvyMlZC3fw,heavy_metal,Metal,2005,207800,0.478,0.821,10,-6.093,1,0.0488,7.84e-05,4.6e-06,0.253,0.404,145.008,3
TREUBXV128F4243459,Please Stop Dancing,The Magnetic Fields,https://p.scdn.co/mp3-preview/14a3addd2186e64a7ec4c59dbeedcc4fcb87e64c?cid=774b29d4f13844c495f206cafdad9c86,2l1bXxc8CRTRxQbrAsNPvn,"indie_pop, noise",Rock,2008,180826,0.388,0.96,10,-6.389,0,0.0819,0.0237,0.0749,0.867,0.199,113.14,4
TRURSDC128F423436D,Take Another Little Piece Of My Heart,Dusty Springfield,https://p.scdn.co/mp3-preview/7c635f6d5f28b5445474afefbfc725e19e7755f7?cid=774b29d4f13844c495f206cafdad9c86,0E4UBpsUOZ6Ic4SCxrXz1L,"female_vocalists, soul, 60s, oldies",,1968,156586,0.48,0.748,2,-7.256,1,0.0318,0.0533,0.315,0.216,0.802,79.532,4
TRDHESO12903CA6734,Can't Smile Without You,Barry Manilow,https://p.scdn.co/mp3-preview/bb45046c648d67811f4286aa1ecd21a8c356d0b9?cid=774b29d4f13844c495f206cafdad9c86,088HCRKexwbYRwZmFjLXaS,"pop, 70s, male_vocalists, oldies",,2009,192160,0.409,0.564,7,-7.833,1,0.031,0.577,0.0,0.107,0.442,97.703,4
TRLHSQP128F428CAE4,Destro's Secret,The Dillinger Escape Plan,https://p.scdn.co/mp3-preview/2d6c7c6f7286d12aaa6a2a45f9a6cfbe6e5c3e4c?cid=774b29d4f13844c495f206cafdad9c86,1Tq8OFKWccjquHdBqmCub6,"jazz, hardcore, metalcore, progressive_metal, post_hardcore, grindcore",Metal,1999,116133,0.328,0.962,9,-4.813,0,0.218,0.000158,8.92e-05,0.378,0.234,137.738,3
TRAUIJE128F92EC1FA,Monolithic Apparatus,Molotov Solution,https://p.scdn.co/mp3-preview/852a617141237adee426753087a08e1b24fb6e8d?cid=774b29d4f13844c495f206cafdad9c86,1VhCg1yDE8PYQstXO5JS6c,death_metal,,2009,196106,0.503,0.984,11,-4.81,1,0.147,0.000347,0.0432,0.137,0.172,154.988,4
TRIVLPN128EF35714C,Opanopono,Bola,https://p.scdn.co/mp3-preview/712855d40ea73a522ff39aed9052ac24825c1cfc?cid=774b29d4f13844c495f206cafdad9c86,51AlbMSksfEkA5fUVSmQlR,"electronic, idm",Rock,2004,149893,0.293,0.211,2,-18.219,0,0.0646,0.971,0.875,0.0956,0.141,99.976,4
TRUEAWN12903CC59F8,(Untitled),Oasis,https://p.scdn.co/mp3-preview/dc144d6f367e578801b3f25d9c662316c0110f55?cid=774b29d4f13844c495f206cafdad9c86,2GO3EslyJxvhd8p4EC4rIY,"rock, instrumental, 90s, britpop",Electronic,1995,44787,0.291,0.706,10,-5.678,1,0.0496,4.75e-05,0.849,0.241,0.156,142.954,4
TRIPRVT128F934DC7B,His Mister's Pet Whistles,Major Organ And The Adding Machine,https://p.scdn.co/mp3-preview/f22339ebc12ebb0cc90eab744da5c24fd05b7f4a?cid=774b29d4f13844c495f206cafdad9c86,13DuNkcbemd7xl1wx62Urg,"indie, experimental, avant_garde",,2001,138160,0.252,0.812,3,-7.762,1,0.0407,0.194,0.00012,0.663,0.384,79.958,4
TRGLVYU12903D0A30F,Domina,Moonspell,https://p.scdn.co/mp3-preview/8be324bfac05ed5d45c40d2733cdf177ac57658c?cid=774b29d4f13844c495f206cafdad9c86,0vDEYtRzJ6rkDnbDJcSeIH,"doom_metal, gothic_metal",,2015,308506,0.297,0.841,4,-4.927,0,0.0385,2.47e-05,0.844,0.403,0.509,155.165,3
TRMQSQQ128F9317AA1,When The Sun Comes Down,R.I.O.,https://p.scdn.co/mp3-preview/7e2d115f3937a7afb29055c2233bad06d652ac00?cid=774b29d4f13844c495f206cafdad9c86,0qQvH537KamjNHZNYuhmm6,"dance, german, house",,2009,202186,0.628,0.868,8,-5.258,1,0.122,0.0204,0.0,0.407,0.718,127.876,4
TRAAGCZ128F93210FD,Let's Get It Started,Black Eyed Peas,https://p.scdn.co/mp3-preview/288624aacad8da2fee068eca87512d8ba93733d7?cid=774b29d4f13844c495f206cafdad9c86,04r0ruUBUUXnPIu5IED7d5,"pop, dance, rap, hip_hop, funk, american, rnb, 00s",,2013,218906,0.784,0.753,2,-3.877,1,0.105,0.108,0.0,0.222,0.82,104.989,4
TRQQSQW128F421B34D,Bad Vision,Acid King,https://p.scdn.co/mp3-preview/7143d45014a893138392b71d594e7c34ce3af204?cid=774b29d4f13844c495f206cafdad9c86,3JX894fcj4yHhkud4rQ3aX,"metal, doom_metal",,2005,232546,0.259,0.834,7,-6.825,1,0.0456,3.01e-06,0.928,0.0748,0.353,117.201,4
TROMHAN128F93373B1,Calling,Pink Floyd,https://p.scdn.co/mp3-preview/53c54d74dbb47b5761f4ba90f05ca12ac96508fa?cid=774b29d4f13844c495f206cafdad9c86,1lPNYqcPgfTK1ssrELo4Ju,"rock, ambient, instrumental, progressive_rock, psychedelic, psychedelic_rock",,2014,218746,0.165,0.198,0,-21.992,1,0.0374,0.536,0.922,0.12,0.0379,129.75,3
TREMMRD128F149FD07,Keine Amnestie für MTV,Böhse Onkelz,https://p.scdn.co/mp3-preview/bfca12dbbb51456c9df3915c97e64e15f3cad7eb?cid=774b29d4f13844c495f206cafdad9c86,4j2TiSdldeRRkyVu97ZPYV,"rock, hard_rock, german",Rock,2002,185093,0.58,0.982,5,-3.408,0,0.0543,0.000257,3.91e-06,0.376,0.737,113.526,4
TRJDXXW128F426D4C2,Alligator Wine,Jeff Buckley,https://p.scdn.co/mp3-preview/c642fcab5b48d92600e3dc548136ab2b719bcead?cid=774b29d4f13844c495f206cafdad9c86,0vE9BFOaoBpxmORdhiozcV,"rock, cover, blues_rock",,2010,198973,0.702,0.686,7,-7.682,1,0.233,0.799,6.45e-06,0.101,0.494,152.175,3
TRXIWXH128F93172D7,My Angel Rocks Back and Forth,Four Tet,https://p.scdn.co/mp3-preview/cec992c66b5d89d074bfec8de0064a8200480ec7?cid=774b29d4f13844c495f206cafdad9c86,15aj9Vn6VG9wCzUwk6ESnV,"electronic, ambient, experimental, instrumental, chillout, post_rock, trip_hop, downtempo, love, beautiful, idm, mellow, chill",Electronic,2003,307333,0.673,0.644,9,-10.599,1,0.031,0.455,0.845,0.207,0.319,121.026,4
TRHJGKK128F4292182,Fuck You All,Ektomorf,https://p.scdn.co/mp3-preview/65d40ca762161eaaba4ccf64ac325dd2edfa3019?cid=774b29d4f13844c495f206cafdad9c86,1jcsCZyAUV9675OGoJiNly,"metal, death_metal, thrash_metal, metalcore",Metal,2009,190253,0.44,0.988,11,-2.858,1,0.0995,0.000148,0.00778,0.0767,0.375,95.253,4
TRZFTDP128F9318744,3.30,Hudson Mohawke,https://p.scdn.co/mp3-preview/7eb909d2861798968526f4735d6e537a201d954d?cid=774b29d4f13844c495f206cafdad9c86,3xVIcDuxudSY3Vcvx02pcl,,Electronic,2009,95040,0.683,0.662,10,-7.205,0,0.293,0.156,0.0642,0.608,0.951,77.719,3
TRXXXBB128F42649E8,My Father's House,Bruce Springsteen,https://p.scdn.co/mp3-preview/61257a34c82ab245335cf14eb3d2eec4b7a4425f?cid=774b29d4f13844c495f206cafdad9c86,1vYtHjnMJXYhX4rRWkTB2a,"rock, folk, singer_songwriter, male_vocalists",,2006,304200,0.195,0.0171,2,-26.682,1,0.0451,0.901,0.0276,0.0933,0.28,74.384,4
TRDGZKY128F4218F49,Let Me Out,Future Leaders of the World,https://p.scdn.co/mp3-preview/613769226fb134a6495674127ca22aa16ed25b39?cid=774b29d4f13844c495f206cafdad9c86,2vn1nZ8UZAnBatIy7nt6OM,"rock, alternative, hard_rock, grunge",Pop,2004,243440,0.551,0.864,1,-5.305,1,0.0626,0.0291,8.39e-05,0.177,0.48,144.065,4
TRAPVOZ128F92F70AF,I See Your Face,Paradise Lost,https://p.scdn.co/mp3-preview/0562315a0845f23d46f86587b69ba3377f3c4e9f?cid=774b29d4f13844c495f206cafdad9c86,06kwz4kM5yCErTQ5OgcA7d,"doom_metal, gothic_metal, gothic",,2012,197066,0.527,0.883,7,-6.538,0,0.0356,0.000183,0.000824,0.187,0.594,121.601,4
TRAUMWT128F427B844,(Big) John Wayne Socks Psychology On The Jaw,Hatfield and the North,https://p.scdn.co/mp3-preview/3e1a700c6fcd3ae900ebae90c56c82d19cddb8d9?cid=774b29d4f13844c495f206cafdad9c86,5m5mllu7vr9l421bmehkfQ,"progressive_rock, avant_garde",Rock,1975,43026,0.322,0.192,3,-10.058,0,0.0353,0.0161,0.242,0.673,0.329,81.39,3
TRNNMPZ128F9335219,The Bachelor,Patrick Wolf,https://p.scdn.co/mp3-preview/e0854f4c992883a3acd96a7ab7f4d5cc750d3200?cid=774b29d4f13844c495f206cafdad9c86,2dPyH8x9vC6Swb6oFbkNNd,"electronic, alternative, indie, folk, progressive_rock, british, beautiful, gothic",,2009,193133,0.505,0.871,8,-6.359,1,0.0762,0.595,8.85e-05,0.0934,0.439,140.154,4
TRAKSNI128F9333B96,Vamos A Bailar,Gipsy Kings,https://p.scdn.co/mp3-preview/a59886ac875e93a556fcc4e874762fff8e21c42d?cid=774b29d4f13844c495f206cafdad9c86,076Xnw1SNLOFvh9jHSuhX8,,,1995,308600,0.555,0.914,6,-11.27,0,0.0449,0.248,0.00105,0.561,0.808,122.416,4
TRONNPF128E0784637,Unaffected,Hoobastank,https://p.scdn.co/mp3-preview/770d2b418afa6e2ec47605408efc5de002dc8a67?cid=774b29d4f13844c495f206cafdad9c86,2MwK4aQocpodS8JRuyJFGv,"rock, alternative, alternative_rock, punk, punk_rock",Rock,2003,213626,0.485,0.86,9,-4.356,0,0.035,0.0216,0.0,0.0808,0.254,85.049,4
TRDIJSX128F92F6565,No Stress,Laurent Wolf,https://p.scdn.co/mp3-preview/120b7fb89c278b5a28c17bae25421371a0a430d4?cid=774b29d4f13844c495f206cafdad9c86,02bKDa7y3Fr4SEMSATD5mI,"dance, house",Pop,2008,421533,0.841,0.685,6,-4.455,1,0.0488,0.0202,0.463,0.0759,0.609,130.013,4
TRBHLJA128F425B694,Valkyries,Blind Guardian,https://p.scdn.co/mp3-preview/aa6066d44468d0de33f40eecf10be2fee42411a6?cid=774b29d4f13844c495f206cafdad9c86,0JRKJEl3E7Az6tFOPJANjP,"progressive_metal, power_metal, symphonic_metal",,2010,394000,0.347,0.931,1,-7.276,0,0.088,0.00137,0.00489,0.116,0.101,166.099,4
TRVVKVW128F9316B4B,It's What I Want,Röyksopp,https://p.scdn.co/mp3-preview/c9a9e8ab89808fea75c64527bc2c333870447631?cid=774b29d4f13844c495f206cafdad9c86,0MlLcPHyn2EGgQZTfsB6Cr,"electronic, ambient, piano, electro",,2009,186466,0.692,0.935,6,-6.18,1,0.048,0.0196,0.0126,0.399,0.309,126.307,4
TRGFQNF12903CBDF14,Second Sun,Bonobo,https://p.scdn.co/mp3-preview/8fc347f075d26dbc4512dfbb966236b3643a921f?cid=774b29d4f13844c495f206cafdad9c86,16ikmfoT1249gG3pzPvnYt,"ambient, downtempo",,2017,223720,0.378,0.178,6,-15.348,0,0.0303,0.958,0.802,0.11,0.0591,77.263,4
TRFVDFQ128F932A0DF,Stigmata,Dark Funeral,https://p.scdn.co/mp3-preview/32dd260a5e3e8ad915cd45c4930e96095f7776fd?cid=774b29d4f13844c495f206cafdad9c86,14yh7fyWdevO3iQ2WyBaZE,black_metal,,2010,307373,0.381,0.972,8,-3.797,1,0.0875,1.66e-06,0.863,0.101,0.038,111.978,4
TRUZCDL128F426305E,Crash and Burn,Savage Garden,https://p.scdn.co/mp3-preview/4c54618dd8791a30f4c661055db24b0f2b4d4928?cid=774b29d4f13844c495f206cafdad9c86,0BcHn3GVhGRi0nrQmK0KAG,"pop, 90s, love",Rock,2012,282000,0.578,0.651,4,-6.971,1,0.0277,0.228,2.21e-06,0.0924,0.184,101.942,4
TRDBGQH128F42BA53D,Hey Negrita,The Rolling Stones,https://p.scdn.co/mp3-preview/981e219f0a1ac0a2e9e54b1fef66471c86d5de77?cid=774b29d4f13844c495f206cafdad9c86,1zKsErSvQt0KCn5AD9UVZw,"rock, classic_rock, reggae",Rock,1976,297866,0.687,0.639,5,-9.34,1,0.0443,0.295,0.00708,0.0713,0.83,84.863,4
TRPWVWV12903CF1543,Children Of God,Eyehategod,https://p.scdn.co/mp3-preview/3a18c88ad45ed529b29a249311e960a1266d34e3?cid=774b29d4f13844c495f206cafdad9c86,0JfB59W5uve0SdEZIZh0A5,"metal, doom_metal",,1992,190133,0.373,0.504,9,-12.719,1,0.0349,0.223,0.739,0.099,0.0779,118.097,4
TREAPBM128F4248309,Que Paso Que Paso,Manu Chao,https://p.scdn.co/mp3-preview/a17d89091188d64b3fbb455877fb309376528ccb?cid=774b29d4f13844c495f206cafdad9c86,03Nvg3fxB0IOjBl5xsmA7h,"alternative, reggae, ska",Latin,2002,53973,0.212,0.991,9,-4.415,1,0.105,0.00455,0.000638,0.883,0.224,176.998,4
TRXSFVV128F93127BA,Powertrip,Monster Magnet,https://p.scdn.co/mp3-preview/95672fa0cb800a4246f87918edc409483b98e55b?cid=774b29d4f13844c495f206cafdad9c86,1cCIFALHGWRUoonIctKSnm,"rock, hard_rock, heavy_metal",Rock,2009,211586,0.521,0.781,8,-7.64,1,0.0389,4.53e-05,0.56,0.138,0.57,140.758,4
TRXTGZZ12903CA62EB,Loyal.com,Greeley Estates,https://p.scdn.co/mp3-preview/25747fd20b6665e0d15cbb7fae50bbf237c67325?cid=774b29d4f13844c495f206cafdad9c86,1ZA59yuNdz6YCPlVfoZnKR,metalcore,,2010,185693,0.237,0.929,1,-4.991,1,0.116,0.000483,0.669,0.165,0.168,198.895,4
TRSSZGF128F42910AF,I've Been Thinking About You,Londonbeat,https://p.scdn.co/mp3-preview/ec849e9fba6397087497ac77bff4d7f318917b1e?cid=774b29d4f13844c495f206cafdad9c86,0CYMBFaO74ntUyzsnaPyMQ,"pop, dance, 80s, 90s",,2011,228693,0.668,0.828,11,-7.074,0,0.0334,0.00272,0.000303,0.0615,0.83,113.539,4
